date,year,week,cases,population,incidence_per_100k,epidemic
1990-01-01,1990,1,84268.0,5025196.0,1676.9097165563294,1
1990-01-08,1990,2,93313.0,5025196.0,1856.902695934646,1
1990-01-15,1990,3,96043.0,5025196.0,1911.2289351499921,1
1990-01-22,1990,4,94043.0,5025196.0,1871.429492501387,1
1990-01-29,1990,5,86911.0,5025196.0,1729.504680016461,1
1990-02-05,1990,6,69322.0,5025196.0,1379.488481643303,1
1990-02-12,1990,7,58230.0,5025196.0,1158.760772714139,1
1990-02-19,1990,8,52152.0,5025196.0,1037.8102665050278,0
1990-02-26,1990,9,44710.0,5025196.0,889.7165404095681,0
1990-03-05,1990,10,35270.0,5025196.0,701.8631711081518,0
1990-03-12,1990,11,39309.0,5025196.0,782.2381455370099,0
1990-03-19,1990,12,36082.0,5025196.0,718.0217448234855,0
1990-03-26,1990,13,32499.0,5025196.0,646.7210433185094,0
1990-04-02,1990,14,33407.0,5025196.0,664.7899902809761,0
1990-04-09,1990,15,32838.0,5025196.0,653.4670488474479,0
1990-04-16,1990,16,33065.0,5025196.0,657.9842855880646,0
1990-04-23,1990,17,35581.0,5025196.0,708.0519844400098,0
1990-04-30,1990,18,17151.0,5025196.0,341.3001204331135,0
1990-05-07,1990,19,22559.0,5025196.0,448.91781335494176,0
1990-05-14,1990,20,26323.0,5025196.0,523.8203644196167,0
1990-05-21,1990,21,25763.0,5025196.0,512.6765204780072,0
1990-05-28,1990,22,23478.0,5025196.0,467.2056572519758,0
1990-06-04,1990,23,20161.0,5025196.0,401.1982816192642,0
1990-06-11,1990,24,16423.0,5025196.0,326.8131233090212,0
1990-06-18,1990,25,13958.0,5025196.0,277.7603102446153,0
1990-06-25,1990,26,10876.0,5025196.0,216.4293691231148,0
1990-07-02,1990,27,9303.0,5025196.0,185.12710747998685,0
1990-07-09,1990,28,7468.0,5025196.0,148.61111884989162,0
1990-07-16,1990,29,7148.0,5025196.0,142.24320802611481,0
1990-07-23,1990,30,6875.0,5025196.0,136.8105841045802,0
1990-07-30,1990,31,7347.0,5025196.0,146.20325256965103,0
1990-08-06,1990,32,7498.0,5025196.0,149.2081104896207,0
1990-08-13,1990,33,8386.0,5025196.0,166.8790630256014,0
1990-08-20,1990,34,9704.0,5025196.0,193.10689573103218,0
1990-08-27,1990,35,12828.0,5025196.0,255.27362514815343,0
1990-09-03,1990,36,20843.0,5025196.0,414.76989156243854,0
1990-09-10,1990,37,35496.0,5025196.0,706.3605081274442,0
1990-09-17,1990,38,40840.0,5025196.0,812.7046188845171,0
1990-09-24,1990,39,37774.0,5025196.0,751.6920733042055,0
1990-10-01,1990,40,33706.0,5025196.0,670.7400069569426,0
1990-10-08,1990,41,32139.0,5025196.0,639.5571436417605,0
1990-10-15,1990,42,30277.0,5025196.0,602.5038625359091,0
1990-10-22,1990,43,30185.0,5025196.0,600.6730881740732,0
1990-10-29,1990,44,30199.0,5025196.0,600.9516842726134,0
1990-11-05,1990,45,19454.0,5025196.0,387.1291786429823,0
1990-11-12,1990,46,28616.0,5025196.0,569.4504254162425,0
1990-11-19,1990,47,33589.0,5025196.0,668.4117395619992,0
1990-11-26,1990,48,38370.0,5025196.0,763.5523072134898,0
1990-12-03,1990,49,40229.0,5025196.0,800.5458891553683,0
1990-12-10,1990,50,41106.0,5025196.0,817.9979447567816,0
1990-12-17,1990,51,41643.0,5025196.0,828.6840951079321,0
1990-12-24,1990,52,41752.0,5025196.0,830.8531647322811,0
1990-12-31,1991,1,28586.0,5209325.0,548.7467186247738,0
1991-01-07,1991,2,33787.0,5209325.0,648.5869090525164,0
1991-01-14,1991,3,40850.0,5209325.0,784.1706938998815,0
1991-01-21,1991,4,40543.0,5209325.0,778.2774159799974,0
1991-01-28,1991,5,52712.0,5209325.0,1011.8777384785936,0
1991-02-04,1991,6,77062.0,5209325.0,1479.3087396159772,1
1991-02-11,1991,7,123126.0,5209325.0,2363.569176428808,1
1991-02-18,1991,8,155327.0,5209325.0,2981.710682286093,1
1991-02-25,1991,9,131511.0,5209325.0,2524.5305293872048,1
1991-03-04,1991,10,79590.0,5209325.0,1527.837099816195,1
1991-03-11,1991,11,73857.0,5209325.0,1417.7844538399888,1
1991-03-18,1991,12,55574.0,5209325.0,1066.8176779141252,0
1991-03-25,1991,13,39262.0,5209325.0,753.686898014618,0
1991-04-01,1991,14,38301.0,5209325.0,735.2392104543295,0
1991-04-08,1991,15,35191.0,5209325.0,675.5385774548525,0
1991-04-15,1991,16,35150.0,5209325.0,674.7515273092004,0
1991-04-22,1991,17,32496.0,5209325.0,623.804427636978,0
1991-04-29,1991,18,18449.0,5209325.0,354.1533691985046,0
1991-05-06,1991,19,18179.0,5209325.0,348.97035604420915,0
1991-05-13,1991,20,18596.0,5209325.0,356.9752319158432,0
1991-05-20,1991,21,18118.0,5209325.0,347.79937899823875,0
1991-05-27,1991,22,16356.0,5209325.0,313.97541908020713,0
1991-06-03,1991,23,14940.0,5209325.0,286.79339453768,0
1991-06-10,1991,24,11476.0,5209325.0,220.29725540257135,0
1991-06-17,1991,25,11843.0,5209325.0,227.34231402340995,0
1991-06-24,1991,26,9472.0,5209325.0,181.82777999068978,0
1991-07-01,1991,27,8510.0,5209325.0,163.36089608538535,0
1991-07-08,1991,28,7094.0,5209325.0,136.17887154285825,0
1991-07-15,1991,29,6556.0,5209325.0,125.85123792429921,0
1991-07-22,1991,30,6462.0,5209325.0,124.04678149280377,0
1991-07-29,1991,31,6104.0,5209325.0,117.17448997710837,0
1991-08-05,1991,32,6611.0,5209325.0,126.9070369001742,0
1991-08-12,1991,33,7975.0,5209325.0,153.09085150187406,0
1991-08-19,1991,34,8781.0,5209325.0,168.56310558469667,0
1991-08-26,1991,35,10672.0,5209325.0,204.86339400978054,0
1991-09-02,1991,36,15954.0,5209325.0,306.2584883838117,0
1991-09-09,1991,37,28374.0,5209325.0,544.6770934814011,0
1991-09-16,1991,38,35839.0,5209325.0,687.9778090251616,0
1991-09-23,1991,39,36061.0,5209325.0,692.2393976186934,0
1991-09-30,1991,40,31561.0,5209325.0,605.855845047103,0
1991-10-07,1991,41,26168.0,5209325.0,502.329956376306,0
1991-10-14,1991,42,30203.0,5209325.0,579.7872085154986,0
1991-10-21,1991,43,23738.0,5209325.0,455.68283798764713,0
1991-10-28,1991,44,36280.0,5209325.0,696.4433971771774,0
1991-11-04,1991,45,23786.0,5209325.0,456.60426254841076,0
1991-11-11,1991,46,34856.0,5209325.0,669.1078018745231,0
1991-11-18,1991,47,36866.0,5209325.0,707.6924553565001,0
1991-11-25,1991,48,37867.0,5209325.0,726.907996717425,0
1991-12-02,1991,49,40296.0,5209325.0,773.5359187610679,0
1991-12-09,1991,50,46412.0,5209325.0,890.9407648783672,0
1991-12-16,1991,51,54924.0,5209325.0,1054.3400536537843,1
1991-12-23,1991,52,66037.0,5209325.0,1267.6690358155806,1
1991-12-30,1992,1,46419.0,5034700.0,921.9814487457048,1
1992-01-06,1992,2,48213.0,5034700.0,957.614157745248,1
1992-01-13,1992,3,51612.0,5034700.0,1025.1256281407036,1
1992-01-20,1992,4,51197.0,5034700.0,1016.8828331380221,1
1992-01-27,1992,5,46154.0,5034700.0,916.7179772379685,0
1992-02-03,1992,6,42126.0,5034700.0,836.7132103203766,0
1992-02-10,1992,7,37562.0,5034700.0,746.0623274475142,0
1992-02-17,1992,8,34664.0,5034700.0,688.5017975251753,0
1992-02-24,1992,9,32277.0,5034700.0,641.0908296422825,0
1992-03-02,1992,10,28740.0,5034700.0,570.8383816314775,0
1992-03-09,1992,11,29601.0,5034700.0,587.9396984924623,0
1992-03-16,1992,12,27635.0,5034700.0,548.8906985520488,0
1992-03-23,1992,13,23171.0,5034700.0,460.22603134248317,0
1992-03-30,1992,14,23859.0,5034700.0,473.8911951059646,0
1992-04-06,1992,15,24168.0,5034700.0,480.0286015055515,0
1992-04-13,1992,16,25603.0,5034700.0,508.53079627385944,0
1992-04-20,1992,17,27216.0,5034700.0,540.5684549228355,0
1992-04-27,1992,18,17244.0,5034700.0,342.5030289788865,0
1992-05-04,1992,19,15922.0,5034700.0,316.2452579101039,0
1992-05-11,1992,20,13958.0,5034700.0,277.2359822829563,0
1992-05-18,1992,21,13921.0,5034700.0,276.5010824875365,0
1992-05-25,1992,22,11177.0,5034700.0,221.99932468667447,0
1992-06-01,1992,23,9488.0,5034700.0,188.45214213359287,0
1992-06-08,1992,24,7203.0,5034700.0,143.0671142272628,0
1992-06-15,1992,25,6729.0,5034700.0,133.65245198323635,0
1992-06-22,1992,26,6299.0,5034700.0,125.11172463106044,0
1992-06-29,1992,27,5272.0,5034700.0,104.71328976900311,0
1992-07-06,1992,28,5189.0,5034700.0,103.06473076846684,0
1992-07-13,1992,29,4458.0,5034700.0,88.54549426976781,0
1992-07-20,1992,30,3993.0,5034700.0,79.30959143543807,0
1992-07-27,1992,31,4191.0,5034700.0,83.24229844876557,0
1992-08-03,1992,32,4485.0,5034700.0,89.08177249885793,0
1992-08-10,1992,33,4610.0,5034700.0,91.56454207797883,0
1992-08-17,1992,34,5427.0,5034700.0,107.79192404711304,0
1992-08-24,1992,35,7122.0,5034700.0,141.45827953999245,0
1992-08-31,1992,36,9186.0,5034700.0,182.45377083043678,0
1992-09-07,1992,37,17648.0,5034700.0,350.5273402586053,0
1992-09-14,1992,38,23597.0,5034700.0,468.6873100681272,0
1992-09-21,1992,39,26928.0,5034700.0,534.848153812541,0
1992-09-28,1992,40,25756.0,5034700.0,511.5697062387034,0
1992-10-05,1992,41,29126.0,5034700.0,578.5051740918029,0
1992-10-12,1992,42,31767.0,5034700.0,630.9611297594693,0
1992-10-19,1992,43,30977.0,5034700.0,615.2700260194252,0
1992-10-26,1992,44,31391.0,5034700.0,623.4929588654736,0
1992-11-02,1992,45,29285.0,5034700.0,581.6632569964447,0
1992-11-09,1992,46,27019.0,5034700.0,536.655610066141,0
1992-11-16,1992,47,32335.0,5034700.0,642.2428347269946,0
1992-11-23,1992,48,34886.0,5034700.0,692.911196297694,0
1992-11-30,1992,49,38994.0,5034700.0,774.5049357459233,0
1992-12-07,1992,50,37579.0,5034700.0,746.3999841102747,0
1992-12-14,1992,51,35624.0,5034700.0,707.5694678928238,0
1992-12-21,1992,52,29665.0,5034700.0,589.2108765169722,0
1993-01-04,1993,1,21617.0,5003800.0,432.01167112994125,0
1993-01-11,1993,2,27215.0,5003800.0,543.8866461489268,0
1993-01-18,1993,3,41975.0,5003800.0,838.8624645269595,1
1993-01-25,1993,4,53633.0,5003800.0,1071.8453974979016,1
1993-02-01,1993,5,64376.0,5003800.0,1286.542227906791,1
1993-02-08,1993,6,64234.0,5003800.0,1283.7043846676527,1
1993-02-15,1993,7,55542.0,5003800.0,1109.9964027339222,1
1993-02-22,1993,8,38281.0,5003800.0,765.0385706862784,0
1993-03-01,1993,9,41091.0,5003800.0,821.1958911227467,0
1993-03-08,1993,10,35313.0,5003800.0,705.7236500259803,0
1993-03-15,1993,11,31833.0,5003800.0,636.1765058555497,0
1993-03-22,1993,12,33743.0,5003800.0,674.3474959031137,0
1993-03-29,1993,13,28421.0,5003800.0,567.9883288700588,0
1993-04-05,1993,14,26269.0,5003800.0,524.981014429034,0
1993-04-12,1993,15,27870.0,5003800.0,556.9766977097406,0
1993-04-19,1993,16,31211.0,5003800.0,623.7459530756624,0
1993-04-26,1993,17,33759.0,5003800.0,674.6672528878053,0
1993-05-03,1993,18,29174.0,5003800.0,583.0368919621088,0
1993-05-10,1993,19,18566.0,5003800.0,371.0380111115552,0
1993-05-17,1993,20,17636.0,5003800.0,352.45213637635396,0
1993-05-24,1993,21,15814.0,5003800.0,316.0398097445941,0
1993-05-31,1993,22,13913.0,5003800.0,278.0486830009193,0
1993-06-07,1993,23,12271.0,5003800.0,245.23362244694033,0
1993-06-14,1993,24,10695.0,5003800.0,213.73755945481435,0
1993-06-21,1993,25,9789.0,5003800.0,195.63132019665053,0
1993-06-28,1993,26,9449.0,5003800.0,188.8364842719533,0
1993-07-05,1993,27,8270.0,5003800.0,165.2743914624885,0
1993-07-12,1993,28,7068.0,5003800.0,141.25264798752949,0
1993-07-19,1993,29,5881.0,5003800.0,117.53067668571886,0
1993-07-26,1993,30,4540.0,5003800.0,90.73104440625124,0
1993-08-02,1993,31,4576.0,5003800.0,91.45049762180743,0
1993-08-09,1993,32,4543.0,5003800.0,90.79099884088093,0
1993-08-16,1993,33,4769.0,5003800.0,95.30756624965026,0
1993-08-23,1993,34,5462.0,5003800.0,109.15704064910668,0
1993-08-30,1993,35,6739.0,5003800.0,134.67764498980776,0
1993-09-06,1993,36,9435.0,5003800.0,188.55669691034814,0
1993-09-13,1993,37,17732.0,5003800.0,354.37067828450375,0
1993-09-20,1993,38,28528.0,5003800.0,570.126703705184,0
1993-09-27,1993,39,29960.0,5003800.0,598.7449538350853,0
1993-10-04,1993,40,27983.0,5003800.0,559.2349814141253,0
1993-10-11,1993,41,26534.0,5003800.0,530.2769894879891,0
1993-10-18,1993,42,25163.0,5003800.0,502.8778128622247,0
1993-10-25,1993,43,25309.0,5003800.0,505.7955953475359,0
1993-11-01,1993,44,25384.0,5003800.0,507.2944562132779,0
1993-11-08,1993,45,24053.0,5003800.0,480.69467204924257,0
1993-11-15,1993,46,27779.0,5003800.0,555.1580798593069,0
1993-11-22,1993,47,30727.0,5003800.0,614.0733042887406,0
1993-11-29,1993,48,35215.0,5003800.0,703.765138494744,0
1993-12-06,1993,49,37848.0,5003800.0,756.385147288061,0
1993-12-13,1993,50,32973.0,5003800.0,658.9591910148288,0
1993-12-20,1993,51,29964.0,5003800.0,598.8248930812582,0
1993-12-27,1993,52,26649.0,5003800.0,532.5752428154602,0
1994-01-03,1994,1,18129.0,4919538.0,368.5102137639754,0
1994-01-10,1994,2,14697.0,4919538.0,298.7475653201581,0
1994-01-17,1994,3,26275.0,4919538.0,534.0948682579543,0
1994-01-24,1994,4,32528.0,4919538.0,661.2002997029396,0
1994-01-31,1994,5,39948.0,4919538.0,812.0274708722649,0
1994-02-07,1994,6,43923.0,4919538.0,892.8277411415462,0
1994-02-14,1994,7,51966.0,4919538.0,1056.31870309773,1
1994-02-21,1994,8,57226.0,4919538.0,1163.239312309408,1
1994-02-28,1994,9,49030.0,4919538.0,996.6383022145576,1
1994-03-07,1994,10,42395.0,4919538.0,861.7679139789143,1
1994-03-14,1994,11,19613.0,4919538.0,398.67564799784043,0
1994-03-21,1994,12,27474.0,4919538.0,558.467075566852,0
1994-03-28,1994,13,20959.0,4919538.0,426.03594077330024,0
1994-04-04,1994,14,19144.0,4919538.0,389.14223246166614,0
1994-04-11,1994,15,18377.0,4919538.0,373.55133754429784,0
1994-04-18,1994,16,19647.0,4919538.0,399.36676980643307,0
1994-04-25,1994,17,20538.0,4919538.0,417.47822661396253,0
1994-05-02,1994,18,19577.0,4919538.0,397.943871965213,0
1994-05-09,1994,19,13002.0,4919538.0,264.2931104506155,0
1994-05-16,1994,20,13688.0,4919538.0,278.23750929457196,0
1994-05-23,1994,21,15273.0,4919538.0,310.4559818421974,0
1994-05-30,1994,22,13977.0,4919538.0,284.11204466760904,0
1994-06-06,1994,23,12640.0,4919538.0,256.9346959003061,0
1994-06-13,1994,24,10131.0,4919538.0,205.93397184857602,0
1994-06-20,1994,25,7533.0,4919538.0,153.12413482729477,0
1994-06-27,1994,26,7669.0,4919538.0,155.88862206166513,0
1994-07-04,1994,27,6208.0,4919538.0,126.19071140420097,0
1994-07-11,1994,28,5393.0,4919538.0,109.6241151099961,0
1994-07-18,1994,29,4150.0,4919538.0,84.3575148723315,0
1994-07-25,1994,30,4003.0,4919538.0,81.36942940576941,0
1994-08-01,1994,31,3776.0,4919538.0,76.75517497781296,0
1994-08-08,1994,32,3619.0,4919538.0,73.56381839107657,0
1994-08-15,1994,33,4230.0,4919538.0,85.98368383372585,0
1994-08-22,1994,34,4970.0,4919538.0,101.02574672662351,0
1994-08-29,1994,35,5728.0,4919538.0,116.4336976358349,0
1994-09-05,1994,36,7399.0,4919538.0,150.40030181695923,0
1994-09-12,1994,37,12729.0,4919538.0,258.7438088698573,0
1994-09-19,1994,38,18947.0,4919538.0,385.1377913942325,0
1994-09-26,1994,39,21293.0,4919538.0,432.82519618712166,0
1994-10-03,1994,40,18813.0,4919538.0,382.413958383897,0
1994-10-10,1994,41,20586.0,4919538.0,418.4539279907991,0
1994-10-17,1994,42,20337.0,4919538.0,413.39247709845927,0
1994-10-24,1994,43,21350.0,4919538.0,433.9838415721151,0
1994-10-31,1994,44,19936.0,4919538.0,405.2413051794701,0
1994-11-07,1994,45,18581.0,4919538.0,377.69806839585345,0
1994-11-14,1994,46,18046.0,4919538.0,366.82306346652877,0
1994-11-21,1994,47,23130.0,4919538.0,470.16610096313923,0
1994-11-28,1994,48,26167.0,4919538.0,531.899540160072,0
1994-12-05,1994,49,26183.0,4919538.0,532.2247739523508,0
1994-12-12,1994,50,26342.0,4919538.0,535.4567847631221,0
1994-12-19,1994,51,21410.0,4919538.0,435.2034682931609,0
1994-12-26,1994,52,24621.0,4919538.0,500.47382498112626,0
1995-01-02,1995,1,18510.0,4860300.0,380.8406888463675,0
1995-01-09,1995,2,13172.0,4860300.0,271.01207744377916,0
1995-01-16,1995,3,17220.0,4860300.0,354.2991173384359,0
1995-01-23,1995,4,20719.0,4860300.0,426.29055819599614,0
1995-01-30,1995,5,23120.0,4860300.0,475.6908009793634,0
1995-02-06,1995,6,25918.0,4860300.0,533.2592638314508,0
1995-02-13,1995,7,29702.0,4860300.0,611.1145402547168,0
1995-02-20,1995,8,34974.0,4860300.0,719.5852107894574,0
1995-02-27,1995,9,36441.0,4860300.0,749.7685328066169,0
1995-03-06,1995,10,44534.0,4860300.0,916.2808880110281,0
1995-03-13,1995,11,41760.0,4860300.0,859.2062218381582,1
1995-03-20,1995,12,56144.0,4860300.0,1155.1550315824127,1
1995-03-27,1995,13,57993.0,4860300.0,1193.1979507437813,1
1995-04-03,1995,14,47494.0,4860300.0,977.1824784478324,1
1995-04-10,1995,15,38828.0,4860300.0,798.8807275271074,1
1995-04-17,1995,16,33466.0,4860300.0,688.5583194453018,0
1995-04-24,1995,17,26042.0,4860300.0,535.8105466740736,0
1995-05-01,1995,18,20481.0,4860300.0,421.39374112709095,0
1995-05-08,1995,19,14521.0,4860300.0,298.76756578812007,0
1995-05-15,1995,20,11774.0,4860300.0,242.24842087936958,0
1995-05-22,1995,21,14753.0,4860300.0,303.54093368722096,0
1995-05-29,1995,22,12463.0,4860300.0,256.42450054523385,0
1995-06-05,1995,23,12234.0,4860300.0,251.71285723103512,0
1995-06-12,1995,24,8087.0,4860300.0,166.38890603460692,0
1995-06-19,1995,25,5689.0,4860300.0,117.05038783614181,0
1995-06-26,1995,26,5990.0,4860300.0,123.24342118799251,0
1995-07-03,1995,27,5259.0,4860300.0,108.20319733349793,0
1995-07-10,1995,28,4774.0,4860300.0,98.22438944098101,0
1995-07-17,1995,29,4652.0,4860300.0,95.71425632162624,0
1995-07-24,1995,30,4411.0,4860300.0,90.75571466781886,0
1995-07-31,1995,31,3752.0,4860300.0,77.19688085097627,0
1995-08-07,1995,32,3979.0,4860300.0,81.86737444190688,0
1995-08-14,1995,33,3945.0,4860300.0,81.16782914634899,0
1995-08-21,1995,34,4092.0,4860300.0,84.19233380655515,0
1995-08-28,1995,35,4554.0,4860300.0,93.6979198814888,0
1995-09-04,1995,36,5313.0,4860300.0,109.31423986173694,0
1995-09-11,1995,37,7850.0,4860300.0,161.51266382733576,0
1995-09-18,1995,38,14611.0,4860300.0,300.61930333518507,0
1995-09-25,1995,39,21506.0,4860300.0,442.48297430199784,0
1995-10-02,1995,40,22001.0,4860300.0,452.6675308108553,0
1995-10-09,1995,41,23435.0,4860300.0,482.1718823940909,0
1995-10-16,1995,42,23555.0,4860300.0,484.64086579017754,0
1995-10-23,1995,43,24833.0,4860300.0,510.9355389585005,0
1995-10-30,1995,44,23831.0,4860300.0,490.3195276011769,0
1995-11-06,1995,45,25383.0,4860300.0,522.251712857231,0
1995-11-13,1995,46,16348.0,4860300.0,336.3578379935395,0
1995-11-20,1995,47,25185.0,4860300.0,518.177890253688,0
1995-11-27,1995,48,25612.0,4860300.0,526.9633561714297,0
1995-12-04,1995,49,27826.0,4860300.0,572.5160998292287,1
1995-12-11,1995,50,38203.0,4860300.0,786.0214390058227,1
1995-12-18,1995,51,47234.0,4860300.0,971.833014422978,1
1995-12-25,1995,52,88940.0,4860300.0,1829.9281937328972,1
1996-01-01,1995,53,96381.0,4860300.0,1983.0257391519042,0
1996-01-01,1996,1,54729.0,4888542.0,1119.5362543678668,1
1996-01-08,1996,2,41945.0,4888542.0,858.0267899917808,1
1996-01-15,1996,3,30481.0,4888542.0,623.5192415243645,1
1996-01-22,1996,4,22598.0,4888542.0,462.2646179576651,0
1996-01-29,1996,5,21718.0,4888542.0,444.2633406852186,0
1996-02-05,1996,6,23959.0,4888542.0,490.1052297392556,0
1996-02-12,1996,7,24612.0,4888542.0,503.46299571528687,0
1996-02-19,1996,8,24102.0,4888542.0,493.03043729602814,0
1996-02-26,1996,9,22198.0,4888542.0,454.08221919746217,0
1996-03-04,1996,10,16899.0,4888542.0,345.6858916216737,0
1996-03-11,1996,11,20198.0,4888542.0,413.17022539644745,0
1996-03-18,1996,12,18670.0,4888542.0,381.9134621324722,0
1996-03-25,1996,13,14894.0,4888542.0,304.6716178361565,0
1996-04-01,1996,14,17648.0,4888542.0,361.0074333001537,0
1996-04-08,1996,15,17370.0,4888542.0,355.32066616181265,0
1996-04-15,1996,16,17122.0,4888542.0,350.24757893048684,0
1996-04-22,1996,17,17816.0,4888542.0,364.4440407794389,0
1996-04-29,1996,18,12240.0,4888542.0,250.38140206220996,0
1996-05-06,1996,19,12099.0,4888542.0,247.4971064992384,0
1996-05-13,1996,20,11557.0,4888542.0,236.40995617916343,0
1996-05-20,1996,21,11260.0,4888542.0,230.33452509971275,0
1996-05-27,1996,22,9300.0,4888542.0,190.24077117471836,0
1996-06-03,1996,23,7965.0,4888542.0,162.93201531254104,0
1996-06-10,1996,24,5858.0,4888542.0,119.83122984317205,0
1996-06-17,1996,25,6374.0,4888542.0,130.38652424383383,0
1996-06-24,1996,26,5494.0,4888542.0,112.38524697138737,0
1996-07-01,1996,27,4027.0,4888542.0,82.3762995183431,0
1996-07-08,1996,28,4216.0,4888542.0,86.24248293253899,0
1996-07-15,1996,29,4005.0,4888542.0,81.92626758653194,0
1996-07-22,1996,30,3773.0,4888542.0,77.18047630561423,0
1996-07-29,1996,31,3751.0,4888542.0,76.73044437380307,0
1996-08-05,1996,32,3645.0,4888542.0,74.56210870234929,0
1996-08-12,1996,33,3623.0,4888542.0,74.11207677053812,0
1996-08-19,1996,34,3831.0,4888542.0,78.36692412584365,0
1996-08-26,1996,35,4373.0,4888542.0,89.45407444591864,0
1996-09-02,1996,36,6581.0,4888542.0,134.62091560223888,0
1996-09-09,1996,37,11336.0,4888542.0,231.8891808641513,0
1996-09-16,1996,38,19273.0,4888542.0,394.24842826347816,0
1996-09-23,1996,39,22109.0,4888542.0,452.26163547331697,0
1996-09-30,1996,40,23175.0,4888542.0,474.0677281692578,0
1996-10-07,1996,41,21986.0,4888542.0,449.7455478545546,0
1996-10-14,1996,42,22149.0,4888542.0,453.07987534933727,0
1996-10-21,1996,43,23958.0,4888542.0,490.0847737423551,0
1996-10-28,1996,44,24625.0,4888542.0,503.7289236749935,0
1996-11-04,1996,45,19080.0,4888542.0,390.3004208616802,0
1996-11-11,1996,46,23567.0,4888542.0,482.08647895425673,0
1996-11-18,1996,47,23857.0,4888542.0,488.01871805540384,0
1996-11-25,1996,48,26384.0,4888542.0,539.7110222229859,0
1996-12-02,1996,49,27100.0,4888542.0,554.3575160037492,0
1996-12-09,1996,50,25646.0,4888542.0,524.6144965104115,0
1996-12-16,1996,51,24117.0,4888542.0,493.33727724953576,0
1996-12-23,1996,52,22680.0,4888542.0,463.9420097035067,0
1996-12-30,1997,1,14367.0,4888542.0,293.8913074695891,0
1997-01-06,1997,2,20728.0,4888542.0,424.01190375371635,0
1997-01-13,1997,3,33788.0,4888542.0,691.1672232743423,0
1997-01-20,1997,4,62035.0,4888542.0,1268.9877677229733,1
1997-01-27,1997,5,79966.0,4888542.0,1635.7842481459707,1
1997-02-03,1997,6,69729.0,4888542.0,1426.376207875477,1
1997-02-10,1997,7,50594.0,4888542.0,1034.9507071842688,1
1997-02-17,1997,8,38191.0,4888542.0,781.2349776272762,0
1997-02-24,1997,9,29451.0,4888542.0,602.4495647168419,0
1997-03-03,1997,10,22311.0,4888542.0,456.39374684721946,0
1997-03-10,1997,11,20015.0,4888542.0,409.4267779636546,0
1997-03-17,1997,12,20962.0,4888542.0,428.7986070284351,0
1997-03-24,1997,13,18526.0,4888542.0,378.96779857879915,0
1997-03-31,1997,14,19171.0,4888542.0,392.1619165796264,0
1997-04-07,1997,15,19576.0,4888542.0,400.4465953243319,0
1997-04-14,1997,16,21872.0,4888542.0,447.41356420789674,0
1997-04-21,1997,17,21416.0,4888542.0,438.0856296212654,0
1997-04-28,1997,18,14985.0,4888542.0,306.5331135541026,0
1997-05-05,1997,19,15978.0,4888542.0,326.84591847630645,0
1997-05-12,1997,20,13917.0,4888542.0,284.6861088643608,0
1997-05-19,1997,21,12846.0,4888542.0,262.7777361839174,0
1997-05-26,1997,22,11497.0,4888542.0,235.182596365133,0
1997-06-02,1997,23,10082.0,4888542.0,206.2373607509151,0
1997-06-09,1997,24,7220.0,4888542.0,147.69229762166307,0
1997-06-16,1997,25,7289.0,4888542.0,149.10376140779806,0
1997-06-23,1997,26,6073.0,4888542.0,124.22926917678113,0
1997-06-30,1997,27,4738.0,4888542.0,96.92051331460382,0
1997-07-07,1997,28,3903.0,4888542.0,79.83975590268018,0
1997-07-14,1997,29,3966.0,4888542.0,81.12848370741214,0
1997-07-21,1997,30,3823.0,4888542.0,78.2032761506396,0
1997-07-28,1997,31,3635.0,4888542.0,74.35754873334422,0
1997-08-04,1997,32,3723.0,4888542.0,76.15767646058886,0
1997-08-11,1997,33,4175.0,4888542.0,85.40378705961818,0
1997-08-18,1997,34,4742.0,4888542.0,97.00233730220585,0
1997-08-25,1997,35,5823.0,4888542.0,119.1152699516543,0
1997-09-01,1997,36,8580.0,4888542.0,175.51245340635305,0
1997-09-08,1997,37,17227.0,4888542.0,352.3954586050401,0
1997-09-15,1997,38,23901.0,4888542.0,488.9187819190262,0
1997-09-22,1997,39,25658.0,4888542.0,524.8599684732176,0
1997-09-29,1997,40,25556.0,4888542.0,522.7734567893658,0
1997-10-06,1997,41,24566.0,4888542.0,502.52201985786354,0
1997-10-13,1997,42,24811.0,4888542.0,507.53373909848784,0
1997-10-20,1997,43,26192.0,4888542.0,535.7834708180885,0
1997-10-27,1997,44,25524.0,4888542.0,522.1188648885496,0
1997-11-03,1997,45,19181.0,4888542.0,392.36647654863145,0
1997-11-10,1997,46,24056.0,4888542.0,492.0894614386048,0
1997-11-17,1997,47,24133.0,4888542.0,493.66457319994385,0
1997-11-24,1997,48,25437.0,4888542.0,520.3391931582055,0
1997-12-01,1997,49,27106.0,4888542.0,554.4802519851522,0
1997-12-08,1997,50,22966.0,4888542.0,469.79242481705177,0
1997-12-15,1997,51,27983.0,4888542.0,572.4201612668971,0
1997-12-22,1997,52,23817.0,4888542.0,487.20047817938354,0
1997-12-29,1998,1,13715.0,4778900.0,286.990730084329,0
1998-01-05,1998,2,14131.0,4778900.0,295.6956621816736,0
1998-01-12,1998,3,16943.0,4778900.0,354.5376551089163,0
1998-01-19,1998,4,17992.0,4778900.0,376.48831321015297,0
1998-01-26,1998,5,21305.0,4778900.0,445.8138902257842,0
1998-02-02,1998,6,27926.0,4778900.0,584.3604176693382,0
